panel,metric,strategy,budget_factor,target_k,budget,holdout_n,disagreement_lambda,worst_source_recall,worst_source_ndcg,worst_source_normalized_utility,minimax_recall_regret,minimax_ndcg_regret,portfolio_size,portfolio_coverage,worst_source_recall_ci95_low,worst_source_recall_ci95_high,worst_source_ndcg_ci95_low,worst_source_ndcg_ci95_high,worst_source_normalized_utility_ci95_low,worst_source_normalized_utility_ci95_high,minimax_recall_regret_ci95_low,minimax_recall_regret_ci95_high,minimax_ndcg_regret_ci95_low,minimax_ndcg_regret_ci95_high,portfolio_coverage_ci95_low,portfolio_coverage_ci95_high,pareto_efficient
P2,F1_Frobenius,balanced_union,1.5,3,4,38,,0.6666666666666666,0.8014481175718601,0.6666666666666666,0.33333333333333337,0.19855188242813993,4,0.10526315789473684,0.3333333333333333,0.75,0.6246201207574529,0.8914175944815994,0.3333333333333333,0.75,0.25,0.6666666666666667,0.10858240551840055,0.3753798792425471,0.10256410256410256,0.15,True
P2,F1_Frobenius,disagreement_abstention,1.5,3,4,38,0.0,0.3333333333333333,0.8267427595146173,0.3333333333333333,0.6666666666666667,0.1732572404853827,4,0.10526315789473684,0.0,0.6666666666666666,0.6415361417765848,0.8992401627935549,0.0,0.6666666666666666,0.33333333333333337,1.0,0.10075983720644507,0.35846385822341514,0.10256410256410256,0.15,False
P2,F1_Frobenius,minimax_oracle,1.5,3,4,38,,0.3333333333333333,0.8267427595146173,0.3333333333333333,0.6666666666666667,0.1732572404853827,4,0.10526315789473684,0.0,0.75,0.7057117736892811,0.8992354131357334,0.0,0.75,0.25,1.0,0.10076458686426658,0.29428822631071877,0.10256410256410256,0.15,False
P2,F1_Frobenius,jarvis_only,2.0,3,6,38,,0.0,0.38451821051286983,0.0,1.0,0.6154817894871302,6,0.15789473684210525,0.0,0.3333333333333333,0.22031013796215448,0.7855942087930351,0.0,0.3333333333333333,0.6666666666666667,1.0,0.21440579120696482,0.7796898620378456,0.15384615384615385,0.2,False
P2,F1_Frobenius,mp_only,2.0,3,6,38,,0.0,0.6636999708376428,0.0,1.0,0.33630002916235724,6,0.15789473684210525,0.0,0.3333333333333333,0.4210920725204214,0.8205488780365019,0.0,0.3333333333333333,0.6666666666666667,1.0,0.1794511219634978,0.5789079274795786,0.15384615384615385,0.2,False
P2,F1_Frobenius,average_percentile,2.0,3,6,38,,0.6666666666666666,0.8457804931556655,0.6666666666666666,0.33333333333333337,0.1542195068443345,6,0.15789473684210525,0.0,1.0,0.6770194754598037,0.909758783425713,0.0,1.0,0.0,1.0,0.09024121657428694,0.3229805245401963,0.15384615384615385,0.2,False
P2,F1_Frobenius,borda_count,2.0,3,6,38,,0.6666666666666666,0.8457804931556655,0.6666666666666666,0.33333333333333337,0.1542195068443345,6,0.15789473684210525,0.0,1.0,0.677162530521643,0.909758783425713,0.0,1.0,0.0,1.0,0.09024121657428694,0.32283746947835695,0.15384615384615385,0.2,False
P2,F1_Frobenius,maximin_percentile,2.0,3,6,38,,0.3333333333333333,0.8375757070404947,0.3333333333333333,0.6666666666666667,0.16242429295950533,6,0.15789473684210525,0.0,0.6666666666666666,0.6760106549777283,0.9064512789952812,0.0,0.6666666666666666,0.33333333333333337,1.0,0.09354872100471864,0.32398934502227167,0.15384615384615385,0.2,False
P2,F1_Frobenius,intersection_first,2.0,3,6,38,,0.6666666666666666,0.8457804931556655,0.6666666666666666,0.33333333333333337,0.1542195068443345,6,0.15789473684210525,0.0,1.0,0.6770194754598037,0.909758783425713,0.0,1.0,0.0,1.0,0.09024121657428694,0.3229805245401963,0.15384615384615385,0.2,False
P2,F1_Frobenius,balanced_union,2.0,3,6,38,,1.0,0.7809733407139321,1.0,0.0,0.2190266592860679,6,0.15789473684210525,1.0,1.0,0.6817314235068748,0.8839729934429703,1.0,1.0,0.0,0.0,0.11602700655702966,0.3182685764931252,0.15384615384615385,0.2,True
P2,F1_Frobenius,disagreement_abstention,2.0,3,6,38,0.0,0.6666666666666666,0.8457804931556655,0.6666666666666666,0.33333333333333337,0.1542195068443345,6,0.15789473684210525,0.0,1.0,0.6770194754598037,0.909758783425713,0.0,1.0,0.0,1.0,0.09024121657428694,0.3229805245401963,0.15384615384615385,0.2,False
P2,F1_Frobenius,minimax_oracle,2.0,3,6,38,,0.6666666666666666,0.8457804931556655,0.6666666666666666,0.33333333333333337,0.1542195068443345,6,0.15789473684210525,0.3333333333333333,1.0,0.7221646830262459,0.9033690493394683,0.3333333333333333,1.0,0.0,0.6666666666666667,0.09663095066053175,0.27783531697375397,0.15384615384615385,0.2,False
P2,F3_Longitudinal,jarvis_only,1.0,3,3,38,,0.0,0.4913612609293303,0.0,1.0,0.5086387390706697,3,0.07894736842105263,0.0,0.0,0.1034908973847358,0.6604401381736926,0.0,0.0,1.0,1.0,0.3395598618263073,0.8965091026152635,0.07692307692307693,0.1,False
P2,F3_Longitudinal,mp_only,1.0,3,3,38,,0.0,0.47390338139809624,0.0,1.0,0.5260966186019038,3,0.07894736842105263,0.0,0.0,0.2942057941272523,0.7542726906413019,0.0,0.0,1.0,1.0,0.24572730935869805,0.7057942058727474,0.07692307692307693,0.1,False
P2,F3_Longitudinal,average_percentile,1.0,3,3,38,,0.0,0.7211690531407522,0.0,1.0,0.2788309468592478,3,0.07894736842105263,0.0,0.3333333333333333,0.5791615852701509,0.8744263950856958,0.0,0.3333333333333333,0.6666666666666667,1.0,0.1255736049143042,0.420838414729849,0.07692307692307693,0.1,False
P2,F3_Longitudinal,borda_count,1.0,3,3,38,,0.0,0.793442272817773,0.0,1.0,0.20655772718222698,3,0.07894736842105263,0.0,0.3333333333333333,0.5821489316147452,0.8744263950856958,0.0,0.3333333333333333,0.6666666666666667,1.0,0.1255736049143042,0.41785106838525465,0.07692307692307693,0.1,False
P2,F3_Longitudinal,maximin_percentile,1.0,3,3,38,,0.0,0.7356208879381498,0.0,1.0,0.26437911206185016,3,0.07894736842105263,0.0,0.3333333333333333,0.6247021556763572,0.8769633073363879,0.0,0.3333333333333333,0.6666666666666667,1.0,0.12303669266361204,0.37529784432364266,0.07692307692307693,0.1,False
P2,F3_Longitudinal,intersection_first,1.0,3,3,38,,0.0,0.7211690531407522,0.0,1.0,0.2788309468592478,3,0.07894736842105263,0.0,0.3333333333333333,0.5791615852701509,0.8744263950856958,0.0,0.3333333333333333,0.6666666666666667,1.0,0.1255736049143042,0.420838414729849,0.07692307692307693,0.1,False
P2,F3_Longitudinal,balanced_union,1.0,3,3,38,,0.3333333333333333,0.701998085215578,0.3333333333333333,0.6666666666666667,0.29800191478442195,3,0.07894736842105263,0.0,0.5,0.48214954399842347,0.8562552566913689,0.0,0.5,0.5,1.0,0.14374474330863105,0.5178504560015764,0.07692307692307693,0.1,True
P2,F3_Longitudinal,disagreement_abstention,1.0,3,3,38,0.0,0.0,0.7211690531407522,0.0,1.0,0.2788309468592478,3,0.07894736842105263,0.0,0.3333333333333333,0.5791615852701509,0.8744263950856958,0.0,0.3333333333333333,0.6666666666666667,1.0,0.1255736049143042,0.420838414729849,0.07692307692307693,0.1,False
P2,F3_Longitudinal,minimax_oracle,1.0,3,3,38,,0.0,0.7211690531407522,0.0,1.0,0.2788309468592478,3,0.07894736842105263,0.0,0.5,0.6478788531295238,0.8730361413657147,0.0,0.5,0.5,1.0,0.12696385863428528,0.3521211468704761,0.07692307692307693,0.1,False
P2,F3_Longitudinal,jarvis_only,1.5,3,4,38,,0.0,0.4212629249201605,0.0,1.0,0.5787370750798395,4,0.10526315789473684,0.0,0.0,0.1674232448133461,0.6926860779781475,0.0,0.0,1.0,1.0,0.30731392202185237,0.8325767551866534,0.10256410256410256,0.15,False
P2,F3_Longitudinal,mp_only,1.5,3,4,38,,0.0,0.5287605763223642,0.0,1.0,0.4712394236776358,4,0.10526315789473684,0.0,0.0,0.3465787467294867,0.770721375779347,0.0,0.0,1.0,1.0,0.229278624220653,0.6534212532705131,0.10256410256410256,0.15,False
P2,F3_Longitudinal,average_percentile,1.5,3,4,38,,0.0,0.7185732661631462,0.0,1.0,0.2814267338368538,4,0.10526315789473684,0.0,0.6666666666666666,0.608801086420939,0.873091293627834,0.0,0.6666666666666666,0.33333333333333337,1.0,0.12690870637216595,0.391198913579061,0.10256410256410256,0.15,False
P2,F3_Longitudinal,borda_count,1.5,3,4,38,,0.3333333333333333,0.7839289789355645,0.3333333333333333,0.6666666666666667,0.21607102106443554,4,0.10526315789473684,0.0,0.6666666666666666,0.6115618707365426,0.8718635264140975,0.0,0.6666666666666666,0.33333333333333337,1.0,0.12813647358590233,0.38843812926345733,0.10256410256410256,0.15,False
P2,F3_Longitudinal,maximin_percentile,1.5,3,4,38,,0.0,0.7588105779313309,0.0,1.0,0.2411894220686691,4,0.10526315789473684,0.0,0.3333333333333333,0.631560937233746,0.871836572921172,0.0,0.3333333333333333,0.6666666666666667,1.0,0.12816342707882797,0.3684390627662538,0.10256410256410256,0.15,False
P2,F3_Longitudinal,intersection_first,1.5,3,4,38,,0.0,0.7185732661631462,0.0,1.0,0.2814267338368538,4,0.10526315789473684,0.0,0.6666666666666666,0.608801086420939,0.873091293627834,0.0,0.6666666666666666,0.33333333333333337,1.0,0.12690870637216595,0.391198913579061,0.10256410256410256,0.15,False
P2,F3_Longitudinal,balanced_union,1.5,3,4,38,,0.6666666666666666,0.754848405041797,0.6666666666666666,0.33333333333333337,0.24515159495820305,4,0.10526315789473684,0.3333333333333333,0.6666666666666666,0.5657526159179855,0.8588269414669485,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.6666666666666667,0.1411730585330515,0.4342473840820144,0.10256410256410256,0.15,True
P2,F3_Longitudinal,disagreement_abstention,1.5,3,4,38,0.0,0.0,0.7185732661631462,0.0,1.0,0.2814267338368538,4,0.10526315789473684,0.0,0.6666666666666666,0.608801086420939,0.873091293627834,0.0,0.6666666666666666,0.33333333333333337,1.0,0.12690870637216595,0.391198913579061,0.10256410256410256,0.15,False
P2,F3_Longitudinal,minimax_oracle,1.5,3,4,38,,0.3333333333333333,0.7839289789355645,0.3333333333333333,0.6666666666666667,0.21607102106443554,4,0.10526315789473684,0.0,0.75,0.6694273512548097,0.8734781868737893,0.0,0.75,0.25,1.0,0.12652181312621064,0.3305726487451902,0.10256410256410256,0.15,False
P2,F3_Longitudinal,jarvis_only,2.0,3,6,38,,0.0,0.3560073775617714,0.0,1.0,0.6439926224382286,6,0.15789473684210525,0.0,0.3333333333333333,0.22442366622931756,0.7316055828433079,0.0,0.3333333333333333,0.6666666666666667,1.0,0.26839441715669204,0.7755763337706824,0.15384615384615385,0.2,False
P2,F3_Longitudinal,mp_only,2.0,3,6,38,,0.0,0.6583688100312897,0.0,1.0,0.34163118996871034,6,0.15789473684210525,0.0,0.25,0.3858475541341468,0.7925593574516343,0.0,0.25,0.75,1.0,0.2074406425483657,0.6141524458658532,0.15384615384615385,0.2,False
P2,F3_Longitudinal,average_percentile,2.0,3,6,38,,0.3333333333333333,0.7577256453728229,0.3333333333333333,0.6666666666666667,0.24227435462717706,6,0.15789473684210525,0.0,0.75,0.6399670500671549,0.8819648659663886,0.0,0.75,0.25,1.0,0.11803513403361145,0.360032949932845,0.15384615384615385,0.2,False
P2,F3_Longitudinal,borda_count,2.0,3,6,38,,0.3333333333333333,0.7577256453728229,0.3333333333333333,0.6666666666666667,0.24227435462717706,6,0.15789473684210525,0.0,0.75,0.6399670500671549,0.8819648659663886,0.0,0.75,0.25,1.0,0.11803513403361145,0.360032949932845,0.15384615384615385,0.2,False
P2,F3_Longitudinal,maximin_percentile,2.0,3,6,38,,0.3333333333333333,0.789820822598199,0.3333333333333333,0.6666666666666667,0.21017917740180103,6,0.15789473684210525,0.0,0.6666666666666666,0.6514647370471682,0.8733322000579354,0.0,0.6666666666666666,0.33333333333333337,1.0,0.12666779994206456,0.3485352629528317,0.15384615384615385,0.2,False
P2,F3_Longitudinal,intersection_first,2.0,3,6,38,,0.3333333333333333,0.7577256453728229,0.3333333333333333,0.6666666666666667,0.24227435462717706,6,0.15789473684210525,0.0,0.75,0.6399670500671549,0.8819648659663886,0.0,0.75,0.25,1.0,0.11803513403361145,0.360032949932845,0.15384615384615385,0.2,False
P2,F3_Longitudinal,balanced_union,2.0,3,6,38,,1.0,0.7442119001932412,1.0,0.0,0.25578809980675876,6,0.15789473684210525,1.0,1.0,0.6637286652030697,0.8534442124100244,1.0,1.0,0.0,0.0,0.1465557875899755,0.3362713347969303,0.15384615384615385,0.2,True
P2,F3_Longitudinal,disagreement_abstention,2.0,3,6,38,0.0,0.3333333333333333,0.7577256453728229,0.3333333333333333,0.6666666666666667,0.24227435462717706,6,0.15789473684210525,0.0,0.75,0.6399670500671549,0.8819648659663886,0.0,0.75,0.25,1.0,0.11803513403361145,0.360032949932845,0.15384615384615385,0.2,False
P2,F3_Longitudinal,minimax_oracle,2.0,3,6,38,,0.3333333333333333,0.7577256453728229,0.3333333333333333,0.6666666666666667,0.24227435462717706,6,0.15789473684210525,0.0,1.0,0.6928937499983924,0.8821763530471083,0.0,1.0,0.0,1.0,0.11782364695289164,0.30710625000160763,0.15384615384615385,0.2,False
P2,F4_KelvinOp,jarvis_only,1.0,3,3,38,,0.0,0.48531366932313214,0.0,1.0,0.5146863306768679,3,0.07894736842105263,0.0,0.0,0.13850873895964935,0.7237425389134727,0.0,0.0,1.0,1.0,0.27625746108652716,0.8614912610403507,0.07692307692307693,0.1,False
P2,F4_KelvinOp,mp_only,1.0,3,3,38,,0.0,0.5580371900359727,0.0,1.0,0.44196280996402726,3,0.07894736842105263,0.0,0.0,0.3713946352603475,0.830058274175491,0.0,0.0,1.0,1.0,0.16994172582450892,0.6286053647396523,0.07692307692307693,0.1,False
P2,F4_KelvinOp,average_percentile,1.0,3,3,38,,0.0,0.7472138354066565,0.0,1.0,0.25278616459334347,3,0.07894736842105263,0.0,0.3333333333333333,0.63464408175297,0.9056472697580968,0.0,0.3333333333333333,0.6666666666666667,1.0,0.09435273024190315,0.36535591824702973,0.07692307692307693,0.1,False
P2,F4_KelvinOp,borda_count,1.0,3,3,38,,0.0,0.7472138354066565,0.0,1.0,0.25278616459334347,3,0.07894736842105263,0.0,0.3333333333333333,0.6349943151278663,0.9056472697580968,0.0,0.3333333333333333,0.6666666666666667,1.0,0.09435273024190315,0.3650056848721337,0.07692307692307693,0.1,False
P2,F4_KelvinOp,maximin_percentile,1.0,3,3,38,,0.0,0.7822204547712217,0.0,1.0,0.2177795452287783,3,0.07894736842105263,0.0,0.3333333333333333,0.6393227619249784,0.9057989566886984,0.0,0.3333333333333333,0.6666666666666667,1.0,0.09420104331130137,0.36067723807502156,0.07692307692307693,0.1,False
P2,F4_KelvinOp,intersection_first,1.0,3,3,38,,0.0,0.7472138354066565,0.0,1.0,0.25278616459334347,3,0.07894736842105263,0.0,0.3333333333333333,0.63464408175297,0.9056472697580968,0.0,0.3333333333333333,0.6666666666666667,1.0,0.09435273024190315,0.36535591824702973,0.07692307692307693,0.1,False
P2,F4_KelvinOp,balanced_union,1.0,3,3,38,,0.3333333333333333,0.7678039104670852,0.3333333333333333,0.6666666666666667,0.23219608953291482,3,0.07894736842105263,0.0,0.5,0.5593643559597518,0.8945685604237618,0.0,0.5,0.5,1.0,0.10543143957623817,0.4406356440402482,0.07692307692307693,0.1,True
P2,F4_KelvinOp,disagreement_abstention,1.0,3,3,38,0.0,0.0,0.7472138354066565,0.0,1.0,0.25278616459334347,3,0.07894736842105263,0.0,0.3333333333333333,0.63464408175297,0.9056472697580968,0.0,0.3333333333333333,0.6666666666666667,1.0,0.09435273024190315,0.36535591824702973,0.07692307692307693,0.1,False
P2,F4_KelvinOp,minimax_oracle,1.0,3,3,38,,0.3333333333333333,0.8144265616992227,0.3333333333333333,0.6666666666666667,0.18557343830077733,3,0.07894736842105263,0.0,0.5,0.6988692401939933,0.9076810239612998,0.0,0.5,0.5,1.0,0.09231897603870012,0.3011307598060067,0.07692307692307693,0.1,True
P2,F4_KelvinOp,jarvis_only,1.5,3,4,38,,0.0,0.416160546120712,0.0,1.0,0.5838394538792879,4,0.10526315789473684,0.0,0.3333333333333333,0.1777471316097556,0.7543861998590375,0.0,0.3333333333333333,0.6666666666666667,1.0,0.24561380014096248,0.8222528683902444,0.10256410256410256,0.15,False
P2,F4_KelvinOp,mp_only,1.5,3,4,38,,0.0,0.6373726210288427,0.0,1.0,0.36262737897115727,4,0.10526315789473684,0.0,0.3333333333333333,0.41523291155628916,0.835304099080516,0.0,0.3333333333333333,0.6666666666666667,1.0,0.16469590091948408,0.5847670884437106,0.10256410256410256,0.15,False
P2,F4_KelvinOp,average_percentile,1.5,3,4,38,,0.0,0.7627706572106349,0.0,1.0,0.23722934278936514,4,0.10526315789473684,0.0,0.6666666666666666,0.6534871044815371,0.9044111366158143,0.0,0.6666666666666666,0.33333333333333337,1.0,0.09558886338418557,0.34651289551846287,0.10256410256410256,0.15,False
P2,F4_KelvinOp,borda_count,1.5,3,4,38,,0.3333333333333333,0.8059030726778738,0.3333333333333333,0.6666666666666667,0.19409692732212624,4,0.10526315789473684,0.0,0.6666666666666666,0.6524288029045946,0.9044111366158143,0.0,0.6666666666666666,0.33333333333333337,1.0,0.09558886338418557,0.34757119709540535,0.10256410256410256,0.15,False
P2,F4_KelvinOp,maximin_percentile,1.5,3,4,38,,0.0,0.7627706572106349,0.0,1.0,0.23722934278936514,4,0.10526315789473684,0.0,0.5,0.6518261790519944,0.9014293495318016,0.0,0.5,0.5,1.0,0.09857065046819834,0.3481738209480056,0.10256410256410256,0.15,False
P2,F4_KelvinOp,intersection_first,1.5,3,4,38,,0.0,0.7627706572106349,0.0,1.0,0.23722934278936514,4,0.10526315789473684,0.0,0.6666666666666666,0.6534871044815371,0.9044111366158143,0.0,0.6666666666666666,0.33333333333333337,1.0,0.09558886338418557,0.34651289551846287,0.10256410256410256,0.15,False
P2,F4_KelvinOp,balanced_union,1.5,3,4,38,,0.6666666666666666,0.8103690601236272,0.6666666666666666,0.33333333333333337,0.1896309398763728,4,0.10526315789473684,0.3333333333333333,0.75,0.6160343671389029,0.8910632798246803,0.3333333333333333,0.75,0.25,0.6666666666666667,0.10893672017531965,0.383965632861097,0.10256410256410256,0.15,True
P2,F4_KelvinOp,disagreement_abstention,1.5,3,4,38,0.0,0.0,0.7627706572106349,0.0,1.0,0.23722934278936514,4,0.10526315789473684,0.0,0.6666666666666666,0.6534871044815371,0.9044111366158143,0.0,0.6666666666666666,0.33333333333333337,1.0,0.09558886338418557,0.34651289551846287,0.10256410256410256,0.15,False
P2,F4_KelvinOp,minimax_oracle,1.5,3,4,38,,0.3333333333333333,0.8059030726778738,0.3333333333333333,0.6666666666666667,0.19409692732212624,4,0.10526315789473684,0.0,0.75,0.7084609630271782,0.9066087626936961,0.0,0.75,0.25,1.0,0.09339123730630389,0.29153903697282185,0.10256410256410256,0.15,False
P2,F4_KelvinOp,jarvis_only,2.0,3,6,38,,0.0,0.3628814209593717,0.0,1.0,0.6371185790406283,6,0.15789473684210525,0.0,0.6666666666666666,0.2350261155525604,0.8111152394677129,0.0,0.6666666666666666,0.33333333333333337,1.0,0.1888847605322871,0.7649738844474396,0.15384615384615385,0.2,False
P2,F4_KelvinOp,mp_only,2.0,3,6,38,,0.0,0.6786106254195283,0.0,1.0,0.3213893745804717,6,0.15789473684210525,0.0,0.3333333333333333,0.45935128948922904,0.8327089083908513,0.0,0.3333333333333333,0.6666666666666667,1.0,0.16729109160914848,0.5406487105107708,0.15384615384615385,0.2,False
P2,F4_KelvinOp,average_percentile,2.0,3,6,38,,0.3333333333333333,0.7962744483539582,0.3333333333333333,0.6666666666666667,0.20372555164604178,6,0.15789473684210525,0.0,0.75,0.6830553798818408,0.9080521748994845,0.0,0.75,0.25,1.0,0.09194782510051544,0.31694462011815905,0.15384615384615385,0.2,False
P2,F4_KelvinOp,borda_count,2.0,3,6,38,,0.3333333333333333,0.7962744483539582,0.3333333333333333,0.6666666666666667,0.20372555164604178,6,0.15789473684210525,0.0,0.75,0.6819825249235145,0.9080521748994845,0.0,0.75,0.25,1.0,0.09194782510051544,0.31801747507648537,0.15384615384615385,0.2,False
P2,F4_KelvinOp,maximin_percentile,2.0,3,6,38,,0.3333333333333333,0.7996417459340605,0.3333333333333333,0.6666666666666667,0.20035825406593955,6,0.15789473684210525,0.0,0.6666666666666666,0.6646135093007111,0.8950922088468393,0.0,0.6666666666666666,0.33333333333333337,1.0,0.1049077911531606,0.33538649069928894,0.15384615384615385,0.2,False
P2,F4_KelvinOp,intersection_first,2.0,3,6,38,,0.3333333333333333,0.7962744483539582,0.3333333333333333,0.6666666666666667,0.20372555164604178,6,0.15789473684210525,0.0,0.75,0.6830553798818408,0.9080521748994845,0.0,0.75,0.25,1.0,0.09194782510051544,0.31694462011815905,0.15384615384615385,0.2,False
P2,F4_KelvinOp,balanced_union,2.0,3,6,38,,1.0,0.7964046176932869,1.0,0.0,0.20359538230671315,6,0.15789473684210525,1.0,1.0,0.6876864641729978,0.8853637728470386,1.0,1.0,0.0,0.0,0.11463622715296119,0.31231353582700216,0.15384615384615385,0.2,True
P2,F4_KelvinOp,disagreement_abstention,2.0,3,6,38,0.0,0.3333333333333333,0.7962744483539582,0.3333333333333333,0.6666666666666667,0.20372555164604178,6,0.15789473684210525,0.0,0.75,0.6830553798818408,0.9080521748994845,0.0,0.75,0.25,1.0,0.09194782510051544,0.31694462011815905,0.15384615384615385,0.2,False
P2,F4_KelvinOp,minimax_oracle,2.0,3,6,38,,0.3333333333333333,0.7962744483539582,0.3333333333333333,0.6666666666666667,0.20372555164604178,6,0.15789473684210525,0.3333333333333333,1.0,0.724769865034516,0.9097270741041221,0.3333333333333333,1.0,0.0,0.6666666666666667,0.0902729258958778,0.275230134965484,0.15384615384615385,0.2,False
