q_percentile,k,n,observed_overlap,observed_jaccard,expected_jaccard,chance_adjusted_jaccard,hypergeometric_pvalue,overlap_enrichment,mean_rank_displacement_in_union,median_rank_displacement_in_union,adj_jaccard_ci95_low,adj_jaccard_ci95_high,panel,metric
22.0,45,207,12,0.15384615384615385,0.12300815790549867,0.03516337833543063,0.23812912396155417,1.2506987866962982,81.41025641025641,79.0,-0.1696395299247808,0.23996628659564204,P2,F4_KelvinOp
23.0,47,207,14,0.175,0.12911287323072992,0.05269009652203442,0.13209273952123207,1.3554031880869688,81.8875,79.0,-0.1549801567042175,0.2603603497482863,P2,F4_KelvinOp
24.0,49,207,15,0.18072289156626506,0.1352844872914943,0.05254722924126373,0.13290978292715322,1.3358729828118852,81.92771084337349,79.0,-0.15418393821656695,0.2592783966990944,P2,F4_KelvinOp
25.0,51,207,15,0.1724137931034483,0.1415241001326649,0.03598201530824214,0.2322073453539752,1.2182645425183933,81.0919540229885,79.0,-0.17061802461510797,0.24258205523159224,P2,F4_KelvinOp
26.0,53,207,15,0.16483516483516483,0.14783283723031132,0.019951869008415023,0.3624765889261332,1.1150104937671277,79.35164835164835,77.0,-0.18658576796074267,0.22648950597757272,P2,F4_KelvinOp
27.0,55,207,17,0.1827956989247312,0.1542118500188111,0.03379551830627541,0.2486123932866026,1.1853544257619202,79.33333333333333,77.0,-0.17083312096077494,0.23842415757332577,P2,F4_KelvinOp
28.0,57,207,18,0.1875,0.16066231647509882,0.0319748345054556,0.2626325892852321,1.167044046878664,78.73958333333333,76.0,-0.17222324898887295,0.23617291799978415,P2,F4_KelvinOp
29.0,60,207,21,0.21212121212121213,0.17047463565771853,0.05020530806374384,0.14708846890920682,1.244297788364905,78.11111111111111,75.0,-0.15437339094280408,0.25478400707029175,P2,F4_KelvinOp
30.0,62,207,23,0.22772277227722773,0.1771090699615144,0.06150718214058598,0.09733113192610236,1.2857770204920145,77.64356435643565,75.0,-0.1445433210271247,0.26755768530829666,P2,F4_KelvinOp
31.0,64,207,23,0.21904761904761905,0.18381929942755854,0.04316240214373185,0.1882492361924187,1.1916464687318844,75.46666666666667,69.0,-0.1669993869311264,0.25332419121859007,P2,F4_KelvinOp
32.0,66,207,27,0.2571428571428571,0.19060662994319472,0.08220505586176562,0.041344081574273814,1.3490761429415743,75.46666666666667,69.0,-0.1286525840478372,0.2930626957713684,P2,F4_KelvinOp
33.0,68,207,29,0.27102803738317754,0.19747239794244414,0.09165496520262754,0.02686433078430985,1.372485674996321,75.25233644859813,69.0,-0.11965889387578031,0.3029688242810354,P2,F4_KelvinOp
34.0,70,207,32,0.2962962962962963,0.2044179712589868,0.11548567177001776,0.007893925079861013,1.4494630509805053,74.81481481481481,68.5,-0.09598385782063806,0.3269552013606736,P2,F4_KelvinOp
35.0,72,207,34,0.3090909090909091,0.2114447500158511,0.1238291915208488,0.005016817802742871,1.4618046041234785,74.67272727272727,68.5,-0.08526713752910191,0.3329255205707995,P2,F4_KelvinOp
36.0,74,207,35,0.30973451327433627,0.21855416755207283,0.11668159447038752,0.007705032151893097,1.4171979273766937,74.27433628318585,68.0,-0.09135397314105918,0.3247171620818342,P2,F4_KelvinOp
37.0,76,207,36,0.3103448275862069,0.2257476913868653,0.10926300801204543,0.011793906408569055,1.3747419771144722,73.5,65.0,-0.09908470527978071,0.3176107213038716,P2,F4_KelvinOp
38.0,78,207,38,0.3220338983050847,0.2330268242220785,0.11604978752057217,0.008364593255072042,1.3819606364208998,72.78813559322033,62.0,-0.08957737163748246,0.3216769466786268,P2,F4_KelvinOp
39.0,80,207,40,0.3333333333333333,0.24039310498392288,0.12235306045693983,0.006040046795358426,1.3866176958595635,72.29166666666667,61.25,-0.0841248279978398,0.3288309489117195,P2,F4_KelvinOp
40.0,82,207,41,0.3333333333333333,0.24784810990510914,0.1136542027667303,0.010019196621567557,1.344909724996301,71.59349593495935,60.5,-0.0918869966530256,0.31919540218648623,P2,F4_KelvinOp
41.0,84,207,43,0.344,0.25539345364871047,0.11899780734601119,0.00770142092099507,1.3469413373185608,71.336,60.5,-0.08754367277963081,0.32553928747165317,P2,F4_KelvinOp
42.0,86,207,44,0.34375,0.2630307904751997,0.10952860510529094,0.01311372618958773,1.3068812186549355,70.1171875,60.0,-0.09731849267573892,0.3163757028863208,P2,F4_KelvinOp
43.0,89,207,47,0.35877862595419846,0.27466300217769113,0.1159676454241946,0.00975160729732149,1.3062502889343988,69.38167938931298,60.0,-0.09417273358390779,0.32610802443229703,P2,F4_KelvinOp
44.0,91,207,49,0.3684210526315789,0.2825378300197272,0.11970418261106805,0.008229347176249348,1.3039707022803113,69.84962406015038,60.0,-0.09010408628325944,0.32951245150539554,P2,F4_KelvinOp
45.0,93,207,51,0.37777777777777777,0.2905107706055924,0.12299976314886853,0.007109357081318509,1.300391641212718,69.55555555555556,60.0,-0.09096837082588495,0.336967897123622,P2,F4_KelvinOp
46.0,95,207,53,0.38686131386861317,0.29858367206809533,0.12585626864547136,0.006292709314549319,1.2956546189852778,69.27007299270073,60.0,-0.09492588840119753,0.34663842569214026,P2,F4_KelvinOp
47.0,97,207,56,0.4057971014492754,0.30675842940529724,0.14286314647723308,0.002471154107667036,1.3228555845587724,68.79710144927536,59.75,-0.08277315767100935,0.3684994506254755,P2,F4_KelvinOp
48.0,99,207,58,0.4142857142857143,0.31503698597261987,0.14489647802958183,0.0022886286975983164,1.3150383375040295,68.11428571428571,58.25,-0.08737628260517502,0.3771692386643387,P2,F4_KelvinOp
49.0,101,207,60,0.4225352112676056,0.3234213350331762,0.1464927603640731,0.002179198320720279,1.3064543538052689,67.48591549295774,57.0,-0.09039112665883309,0.3833766473869793,P2,F4_KelvinOp
50.0,103,207,64,0.4507042253521127,0.3319135213688942,0.17780737641423006,0.00031281017948845606,1.357896549358086,67.48591549295774,57.0,-0.06753581103871456,0.42315056386717464,P2,F4_KelvinOp
1.0,1,116,0,0.0,0.008620689655172414,-0.008695652173913044,1.0,0.0,48.5,48.5,-0.00869565217774259,-0.008695652170083498,P2_high_response,F1_Frobenius
2.0,2,116,0,0.0,0.011544227886056972,-0.011679053541635068,1.0,0.0,53.75,48.5,-0.011679053545464614,-0.011679053537805522,P2_high_response,F1_Frobenius
3.0,3,116,0,0.0,0.0156525684526158,-0.015901467257358637,1.0,0.0,55.833333333333336,48.5,-0.015901467261188185,-0.01590146725352909,P2_high_response,F1_Frobenius
4.0,4,116,0,0.0,0.019963255447264724,-0.02036990506552432,1.0,0.0,54.375,48.5,-0.020369905069353867,-0.02036990506169477,P2_high_response,F1_Frobenius
5.0,5,116,0,0.0,0.02436754325018037,-0.024976150682150703,1.0,0.0,50.0,47.0,-0.02497615068598025,-0.024976150678321155,P2_high_response,F1_Frobenius
6.0,6,116,0,0.0,0.028836156147984713,-0.029692369964690254,1.0,0.0,53.166666666666664,49.5,-0.029692369968519802,-0.029692369960860707,P2_high_response,F1_Frobenius
7.0,8,116,0,0.0,0.037928750264198154,-0.039424055416492194,1.0,0.0,53.96875,52.0,-0.05959537112129407,-0.019252739711690316,P2_high_response,F1_Frobenius
8.0,9,116,0,0.0,0.04254563521284999,-0.04443620163798433,1.0,0.0,56.611111111111114,59.25,-0.08463593109748642,-0.004236472178482234,P2_high_response,F1_Frobenius
9.0,10,116,0,0.0,0.04720773377516669,-0.04954672224850631,1.0,0.0,54.6,57.5,-0.10044990302594639,0.0013564585289337766,P2_high_response,F1_Frobenius
10.0,11,116,0,0.0,0.05191459712376025,-0.054757300308880534,1.0,0.0,55.68181818181818,57.5,-0.11946898554078014,0.009954384923019068,P2_high_response,F1_Frobenius
11.0,12,116,0,0.0,0.0566661396467397,-0.060070079139870294,1.0,0.0,57.125,57.5,-0.14408530343688508,0.02394514515714448,P2_high_response,F1_Frobenius
12.0,13,116,0,0.0,0.06146249802367528,-0.06548752489298582,1.0,0.0,57.42307692307692,57.5,-0.1729908530051935,0.042015803219221895,P2_high_response,F1_Frobenius
13.0,15,116,0,0.0,0.07119088389759957,-0.07664748618784104,1.0,0.0,60.5,65.25,-0.23142066192208477,0.0781256895464027,P2_high_response,F1_Frobenius
14.0,16,116,0,0.0,0.07612374023129735,-0.08239603456241568,1.0,0.0,60.4375,65.25,-0.25632242885020406,0.09153035972537274,P2_high_response,F1_Frobenius
15.0,17,116,0,0.0,0.08110302450731748,-0.08826128137360849,1.0,0.0,60.911764705882355,65.25,-0.27589253678285136,0.09936997403563437,P2_high_response,F1_Frobenius
16.0,18,116,1,0.02857142857142857,0.08612928048010599,-0.06298248830963277,0.9634058699627523,0.33172724086587435,61.714285714285715,65.5,-0.26181970686909783,0.1358547302498323,P2_high_response,F1_Frobenius
17.0,19,116,1,0.02702702702702703,0.09120308551695765,-0.07061650129659205,0.9759188981845685,0.2963389546947051,61.189189189189186,65.5,-0.2759928765738727,0.13475987398068862,P2_high_response,F1_Frobenius
18.0,20,116,2,0.05263157894736842,0.09632504537380861,-0.04835086576512919,0.9047761213577482,0.5463955790845574,61.81578947368421,66.0,-0.2570149926547997,0.1603132611245413,P2_high_response,F1_Frobenius
19.0,22,116,4,0.1,0.10671597399417844,-0.007518296307399396,0.6442922743472725,0.9370668350499729,60.675,65.25,-0.22110383318149024,0.20606724056669146,P2_high_response,F1_Frobenius
20.0,23,116,4,0.09523809523809523,0.11198626893182467,-0.018860264326750188,0.723708628060501,0.8504443995368268,61.476190476190474,66.0,-0.2304970641134047,0.1927765354599043,P2_high_response,F1_Frobenius
21.0,24,116,4,0.09090909090909091,0.11730736807699924,-0.029906533954404985,0.7930431654279624,0.7749648841274762,61.34090909090909,66.0,-0.23867918492078422,0.17886611701197425,P2_high_response,F1_Frobenius
22.0,25,116,5,0.1111111111111111,0.12267998259272765,-0.013186603807132793,0.6780375948204117,0.9056987844543244,60.68888888888889,65.5,-0.22023862707033823,0.19386541945607264,P2_high_response,F1_Frobenius
23.0,26,116,5,0.10638297872340426,0.12810484158849,-0.024913388559996613,0.7558567148233396,0.8304368313036701,60.59574468085106,65.5,-0.2318180554766748,0.18199127835668158,P2_high_response,F1_Frobenius
24.0,27,116,6,0.125,0.13358269178601007,-0.009905956061406719,0.6499214834957766,0.9357499712630516,60.166666666666664,65.25,-0.2163308078793067,0.19651889575649328,P2_high_response,F1_Frobenius
25.0,29,116,6,0.11538461538461539,0.1447004398129186,-0.03427550508957459,0.805209250530588,0.7974033495253693,60.80769230769231,65.25,-0.23715124445049834,0.16860023427134918,P2_high_response,F1_Frobenius
26.0,30,116,6,0.1111111111111111,0.15034191817103798,-0.046172463840371165,0.8639470722909132,0.7390560960164446,59.7962962962963,65.0,-0.2464136796783715,0.15406875199762918,P2_high_response,F1_Frobenius
27.0,31,116,6,0.10714285714285714,0.15603954895964034,-0.057937183853233515,0.9093244857582368,0.6866391107716523,60.035714285714285,65.0,-0.25718428792306625,0.1413099202165992,P2_high_response,F1_Frobenius
28.0,32,116,7,0.12280701754385964,0.1617941664658371,-0.04651261940947642,0.861036162247919,0.7590324189456509,60.35087719298246,65.0,-0.2456065576559352,0.15258131883698234,P2_high_response,F1_Frobenius
29.0,33,116,7,0.11864406779661017,0.1676066229646362,-0.05882141367151444,0.9083278607711345,0.7078721932225985,59.96610169491525,65.0,-0.2581192639185246,0.1404764365754957,P2_high_response,F1_Frobenius
30.0,34,116,8,0.13333333333333333,0.1734777890048108,-0.04857032894874152,0.8661110382662687,0.7685902275918204,60.13333333333333,65.25,-0.24712199518533318,0.14998133728785012,P2_high_response,F1_Frobenius
31.0,35,116,8,0.12903225806451613,0.17940855373359796,-0.06139022761971047,0.9132061158768591,0.7192090643354435,59.38709677419355,65.0,-0.2598052802818025,0.13702482504238153,P2_high_response,F1_Frobenius
32.0,37,116,8,0.12121212121212122,0.1914525310230104,-0.08687233898556444,0.969282600945074,0.6331184057188197,59.06060606060606,65.0,-0.2851396258154082,0.11139494784427932,P2_high_response,F1_Frobenius
33.0,38,116,8,0.11764705882352941,0.19756761825294814,-0.099597874222643,0.9833297234096033,0.595477436352472,59.279411764705884,65.0,-0.2990424812699232,0.09984673282463723,P2_high_response,F1_Frobenius
34.0,39,116,8,0.11428571428571428,0.20374605437274682,-0.11235151873132596,0.9915261533713593,0.5609223434414699,59.4,65.0,-0.3129263693744684,0.08822333191181644,P2_high_response,F1_Frobenius
35.0,40,116,8,0.1111111111111111,0.209988827489063,-0.1251598962375219,0.9959791700311782,0.5291286800336946,58.458333333333336,65.0,-0.325425097485163,0.07510530501011917,P2_high_response,F1_Frobenius
36.0,41,116,8,0.10810810810810811,0.21629694688148132,-0.13804825481139463,0.9982256202750531,0.49981338001661824,58.2027027027027,64.5,-0.33993824767241465,0.06384173804962537,P2_high_response,F1_Frobenius
37.0,42,116,9,0.12,0.22267144351941764,-0.13208242854767988,0.9970546277628258,0.538910594476546,58.06666666666667,64.0,-0.3369889323666717,0.07282407527131196,P2_high_response,F1_Frobenius
38.0,44,116,10,0.1282051282051282,0.2356238041208879,-0.1405311631823085,0.9980648851278928,0.5441094064475419,58.243589743589745,63.0,-0.35241546663473833,0.07135314027012135,P2_high_response,F1_Frobenius
39.0,45,116,11,0.13924050632911392,0.24220384344566154,-0.135872076185655,0.997130636770701,0.574889747199047,58.10126582278481,62.0,-0.35101747194930866,0.07927331957799869,P2_high_response,F1_Frobenius
40.0,46,116,11,0.13580246913580246,0.2488546119325879,-0.15050633950858988,0.9988691490987197,0.5457100757794673,58.01234567901235,62.0,-0.3693590931183749,0.06834641410119516,P2_high_response,F1_Frobenius
41.0,47,116,12,0.14634146341463414,0.25557725755641636,-0.1467389265717667,0.9983915122509666,0.5725918840111608,57.71951219512195,61.0,-0.37020541535121376,0.07672756220768037,P2_high_response,F1_Frobenius
42.0,48,116,13,0.1566265060240964,0.26237295356600143,-0.1433603174573494,0.9978182088903019,0.5969613250730742,57.80722891566265,62.0,-0.37002941600590955,0.08330878109121079,P2_high_response,F1_Frobenius
43.0,49,116,14,0.16666666666666666,0.26924289916412625,-0.14036980602737648,0.9971621330721125,0.6190197297090806,57.73809523809524,61.0,-0.3686265531570126,0.08788694110225964,P2_high_response,F1_Frobenius
44.0,51,116,16,0.18604651162790697,0.2832104699601669,-0.13555437720590086,0.9956934140218013,0.6569196105429086,56.52325581395349,59.5,-0.3626055967889992,0.09149684237719749,P2_high_response,F1_Frobenius
45.0,52,116,17,0.19540229885057472,0.2903106298033973,-0.1337322143158639,0.9949420580151195,0.6730800693825923,56.52873563218391,59.0,-0.36084287773008145,0.09337844909835363,P2_high_response,F1_Frobenius
46.0,53,116,18,0.20454545454545456,0.29749011006571185,-0.13230369686176408,0.994226094467392,0.6875706036085469,56.31818181818182,58.5,-0.35872079816834457,0.09411340444481645,P2_high_response,F1_Frobenius
47.0,54,116,19,0.21348314606741572,0.30475025081111756,-0.13127240225570622,0.9935811877476336,0.7005183605237829,55.741573033707866,58.0,-0.35598284959009074,0.09343804507867828,P2_high_response,F1_Frobenius
48.0,55,116,20,0.2222222222222222,0.31209242268422144,-0.13064284131405202,0.9930404748404218,0.712039787159681,55.74444444444445,58.0,-0.3564178057230728,0.09513212309496877,P2_high_response,F1_Frobenius
49.0,56,116,21,0.23076923076923078,0.3195180277806926,-0.13042049699276917,0.9926322985614625,0.7222416599529831,55.637362637362635,58.0,-0.35604105488043847,0.09520006089490013,P2_high_response,F1_Frobenius
50.0,58,116,22,0.23404255319148937,0.33462530872342733,-0.15116708953711808,0.9974383038644017,0.6994167718046961,54.840425531914896,56.5,-0.37864879749294633,0.0763146184187102,P2_high_response,F1_Frobenius
1.0,1,116,0,0.0,0.008620689655172414,-0.008695652173913044,1.0,0.0,69.5,69.5,-0.008695652178438417,-0.00869565216938767,P2_high_response,F3_Longitudinal
2.0,2,116,0,0.0,0.011544227886056972,-0.011679053541635068,1.0,0.0,65.25,65.5,-0.011679053546160442,-0.011679053537109695,P2_high_response,F3_Longitudinal
3.0,3,116,0,0.0,0.0156525684526158,-0.015901467257358637,1.0,0.0,66.41666666666667,68.75,-0.01590146726188401,-0.015901467252833264,P2_high_response,F3_Longitudinal
4.0,4,116,0,0.0,0.019963255447264724,-0.02036990506552432,1.0,0.0,70.0,80.0,-0.020369905070049692,-0.020369905060998946,P2_high_response,F3_Longitudinal
5.0,5,116,0,0.0,0.02436754325018037,-0.024976150682150703,1.0,0.0,65.4,75.25,-0.024976150686676076,-0.02497615067762533,P2_high_response,F3_Longitudinal
6.0,6,116,0,0.0,0.028836156147984713,-0.029692369964690254,1.0,0.0,62.916666666666664,64.0,-0.029692369969215628,-0.02969236996016488,P2_high_response,F3_Longitudinal
7.0,8,116,0,0.0,0.037928750264198154,-0.039424055416492194,1.0,0.0,61.5625,58.5,-0.05156309126588454,-0.02728501956709985,P2_high_response,F3_Longitudinal
8.0,9,116,0,0.0,0.04254563521284999,-0.04443620163798433,1.0,0.0,63.44444444444444,58.5,-0.06456954433942755,-0.024302858936541098,P2_high_response,F3_Longitudinal
9.0,10,116,0,0.0,0.04720773377516669,-0.04954672224850631,1.0,0.0,66.6,65.5,-0.08233917548514483,-0.01675426901186778,P2_high_response,F3_Longitudinal
10.0,11,116,0,0.0,0.05191459712376025,-0.054757300308880534,1.0,0.0,68.0,73.0,-0.10162406615126389,-0.007890534466497179,P2_high_response,F3_Longitudinal
11.0,12,116,0,0.0,0.0566661396467397,-0.060070079139870294,1.0,0.0,66.58333333333333,73.0,-0.12571977603847134,0.005579617758730754,P2_high_response,F3_Longitudinal
12.0,13,116,0,0.0,0.06146249802367528,-0.06548752489298582,1.0,0.0,67.23076923076923,73.0,-0.15217639136697447,0.021201341581002855,P2_high_response,F3_Longitudinal
13.0,15,116,0,0.0,0.07119088389759957,-0.07664748618784104,1.0,0.0,69.3,77.25,-0.1962749846531567,0.04298001227747464,P2_high_response,F3_Longitudinal
14.0,16,116,1,0.03225806451612903,0.07612374023129735,-0.04748003344749904,0.9225492609023733,0.42375827065400185,68.70967741935483,75.0,-0.1781594985408388,0.0831994316458407,P2_high_response,F3_Longitudinal
15.0,17,116,1,0.030303030303030304,0.08110302450731748,-0.05528366678652944,0.9460013447011346,0.37363625446910714,67.9090909090909,71.0,-0.19069533608587882,0.08012800251281996,P2_high_response,F3_Longitudinal
16.0,18,116,1,0.02857142857142857,0.08612928048010599,-0.06298248830963277,0.9634058699627523,0.33172724086587435,67.22857142857143,71.0,-0.19849549411054276,0.07253051749127723,P2_high_response,F3_Longitudinal
17.0,19,116,1,0.02702702702702703,0.09120308551695765,-0.07061650129659205,0.9759188981845685,0.2963389546947051,65.48648648648648,71.0,-0.20547284972547178,0.06423984713228767,P2_high_response,F3_Longitudinal
18.0,20,116,1,0.02564102564102564,0.09632504537380861,-0.07821841179832374,0.984628430491712,0.2661927180155536,65.41025641025641,71.0,-0.2112873406543886,0.05485051705774112,P2_high_response,F3_Longitudinal
19.0,22,116,1,0.023255813953488372,0.10671597399417844,-0.09343070917082105,0.9943094011455749,0.21792251977906346,62.93023255813954,65.0,-0.2241322851504636,0.037270866808821496,P2_high_response,F3_Longitudinal
20.0,23,116,1,0.022222222222222223,0.11198626893182467,-0.10108407513206687,0.9967077476976209,0.19843702655859294,62.53333333333333,61.0,-0.23118786873813774,0.029019718474004016,P2_high_response,F3_Longitudinal
21.0,24,116,1,0.02127659574468085,0.11730736807699924,-0.10879299187431686,0.9981614546629101,0.18137476011494122,62.319148936170215,61.0,-0.2405471292941666,0.0229611455455329,P2_high_response,F3_Longitudinal
22.0,25,116,1,0.02040816326530612,0.12267998259272765,-0.11657299195071777,0.9990103482330126,0.16635283796099834,62.795918367346935,65.0,-0.2524887346052295,0.019342750703793987,P2_high_response,F3_Longitudinal
23.0,26,116,1,0.0196078431372549,0.12810484158849,-0.12443812470401122,0.9994873075618432,0.15306090616185292,61.666666666666664,64.0,-0.26518300500718506,0.016306755599162642,P2_high_response,F3_Longitudinal
24.0,27,116,1,0.018867924528301886,0.13358269178601007,-0.1324012876591515,0.9997447930974509,0.14124527868121534,61.60377358490566,64.0,-0.27799819048003654,0.013195615161733565,P2_high_response,F3_Longitudinal
25.0,29,116,2,0.03571428571428571,0.1447004398129186,-0.12742454126223815,0.9991503064075246,0.24681532247213808,61.57142857142857,64.5,-0.28278606659410055,0.02793698406962422,P2_high_response,F3_Longitudinal
26.0,30,116,3,0.05263157894736842,0.15034191817103798,-0.11499959961934295,0.9968064108976147,0.3500792033762106,61.80701754385965,65.0,-0.276921145158608,0.046921945919922076,P2_high_response,F3_Longitudinal
27.0,31,116,3,0.05084745762711865,0.15603954895964034,-0.12464101985211534,0.9983902615056546,0.32586262884078415,62.186440677966104,65.0,-0.2922437562193969,0.0429617165151662,P2_high_response,F3_Longitudinal
28.0,32,116,3,0.04918032786885246,0.1617941664658371,-0.1343510556615505,0.9992284486337614,0.30396848627565876,62.31147540983606,65.0,-0.30552605576622094,0.036823944443119955,P2_high_response,F3_Longitudinal
29.0,33,116,3,0.047619047619047616,0.1676066229646362,-0.14414768143991488,0.9996491339317073,0.2841119687083899,62.26984126984127,65.0,-0.3195937763764253,0.03129841349659554,P2_high_response,F3_Longitudinal
30.0,34,116,3,0.046153846153846156,0.1734777890048108,-0.15404781765956166,0.9998489795594647,0.2660504633971686,62.815384615384616,71.0,-0.33379340872350305,0.02569777340437973,P2_high_response,F3_Longitudinal
31.0,35,116,4,0.06060606060606061,0.17940855373359796,-0.14477666525537797,0.9995201391974889,0.3378103180969508,63.06060606060606,71.0,-0.33005130541960953,0.040497974908853596,P2_high_response,F3_Longitudinal
32.0,37,116,4,0.05714285714285714,0.1914525310230104,-0.16611229276382236,0.999920150780695,0.29847010555315784,61.47142857142857,65.0,-0.35996964447538893,0.027745058947744178,P2_high_response,F3_Longitudinal
33.0,38,116,4,0.05555555555555555,0.19756761825294814,-0.1769769838901623,0.9999704617434763,0.2811976782775562,61.375,65.0,-0.37410279389973056,0.02014882611940591,P2_high_response,F3_Longitudinal
34.0,39,116,6,0.08333333333333333,0.20374605437274682,-0.15122401804182928,0.999509000310303,0.40900587542607175,61.375,65.0,-0.35269685680623786,0.05024882072257933,P2_high_response,F3_Longitudinal
35.0,40,116,7,0.0958904109589041,0.209988827489063,-0.14442633281693154,0.9990172165328456,0.45664529920716107,61.45205479452055,65.0,-0.3518520353355865,0.0629993697017234,P2_high_response,F3_Longitudinal
36.0,41,116,8,0.10810810810810811,0.21629694688148132,-0.13804825481139463,0.9982256202750531,0.49981338001661824,60.810810810810814,65.0,-0.35248330329321187,0.07638679367042264,P2_high_response,F3_Longitudinal
37.0,42,116,9,0.12,0.22267144351941764,-0.13208242854767988,0.9970546277628258,0.538910594476546,60.21333333333333,65.0,-0.35389608128037653,0.08973122418501675,P2_high_response,F3_Longitudinal
38.0,44,116,10,0.1282051282051282,0.2356238041208879,-0.1405311631823085,0.9980648851278928,0.5441094064475419,59.44871794871795,62.5,-0.37563771433506116,0.09457538797044418,P2_high_response,F3_Longitudinal
39.0,45,116,10,0.125,0.24220384344566154,-0.1546640774460794,0.9992469952941355,0.5160942048718717,58.7625,61.0,-0.39316941553445717,0.08384126064229833,P2_high_response,F3_Longitudinal
40.0,46,116,11,0.13580246913580246,0.2488546119325879,-0.15050633950858988,0.9988691490987197,0.5457100757794673,58.48148148148148,61.0,-0.3906799801396947,0.08966730112251492,P2_high_response,F3_Longitudinal
41.0,47,116,11,0.13253012048192772,0.25557725755641636,-0.1652920176385044,0.9995949943056951,0.5185520877289831,57.86746987951807,60.0,-0.40685132495407034,0.07626728967706153,P2_high_response,F3_Longitudinal
42.0,48,116,12,0.14285714285714285,0.26237295356600143,-0.16202742468114287,0.9994198182788254,0.5444812085831335,57.666666666666664,59.5,-0.40320273441841314,0.07914788505612741,P2_high_response,F3_Longitudinal
43.0,49,116,13,0.15294117647058825,0.26924289916412625,-0.15915236753841558,0.999209226040888,0.568041634321274,57.129411764705885,59.0,-0.398926598098569,0.08062186302173782,P2_high_response,F3_Longitudinal
44.0,51,116,14,0.1590909090909091,0.2832104699601669,-0.1731603987886937,0.9996660355326601,0.5617409169699304,56.52272727272727,58.5,-0.4133035540216624,0.06698275644427501,P2_high_response,F3_Longitudinal
45.0,52,116,14,0.15555555555555556,0.2903106298033973,-0.18987895254864956,0.999904476947705,0.5358245258222205,56.2,57.5,-0.4303410686351884,0.0505831635378893,P2_high_response,F3_Longitudinal
46.0,53,116,14,0.15217391304347827,0.29749011006571185,-0.20685288435701066,0.9999761331437165,0.5115259563078078,55.72826086956522,57.0,-0.44909017705686965,0.03538440834284834,P2_high_response,F3_Longitudinal
47.0,54,116,14,0.14893617021276595,0.30475025081111756,-0.22411238663535382,0.9999948570910442,0.48871549675959325,55.159574468085104,57.0,-0.4670811634290971,0.01885639015838947,P2_high_response,F3_Longitudinal
48.0,55,116,15,0.15789473684210525,0.31209242268422144,-0.22415465525731948,0.9999939018713204,0.5059230066660891,54.94736842105263,57.0,-0.468089869036253,0.019780558521614033,P2_high_response,F3_Longitudinal
49.0,56,116,15,0.15463917525773196,0.3195180277806926,-0.24229716473638346,0.9999989201070287,0.48397637007158656,54.2680412371134,57.0,-0.4852075523402023,0.0006132228674353979,P2_high_response,F3_Longitudinal
50.0,58,116,17,0.1717171717171717,0.33462530872342733,-0.2448366899764459,0.9999987962428418,0.5131625350522977,54.101010101010104,57.0,-0.48791664304131155,-0.0017567369115802645,P2_high_response,F3_Longitudinal
1.0,1,116,0,0.0,0.008620689655172414,-0.008695652173913044,1.0,0.0,44.5,44.5,-0.008695652178319413,-0.008695652169506674,P2_high_response,F4_KelvinOp
2.0,2,116,0,0.0,0.011544227886056972,-0.011679053541635068,1.0,0.0,56.75,48.5,-0.011679053546041438,-0.011679053537228699,P2_high_response,F4_KelvinOp
3.0,3,116,0,0.0,0.0156525684526158,-0.015901467257358637,1.0,0.0,58.5,48.5,-0.015901467261765008,-0.015901467252952266,P2_high_response,F4_KelvinOp
4.0,4,116,0,0.0,0.019963255447264724,-0.02036990506552432,1.0,0.0,67.25,69.5,-0.02036990506993069,-0.020369905061117948,P2_high_response,F4_KelvinOp
5.0,5,116,0,0.0,0.02436754325018037,-0.024976150682150703,1.0,0.0,62.55,58.25,-0.024976150686557074,-0.024976150677744332,P2_high_response,F4_KelvinOp
6.0,6,116,0,0.0,0.028836156147984713,-0.029692369964690254,1.0,0.0,62.0,59.25,-0.03891555177903064,-0.02046918815034987,P2_high_response,F4_KelvinOp
7.0,8,116,0,0.0,0.037928750264198154,-0.039424055416492194,1.0,0.0,59.6875,59.25,-0.05986579976297757,-0.018982311070006818,P2_high_response,F4_KelvinOp
8.0,9,116,0,0.0,0.04254563521284999,-0.04443620163798433,1.0,0.0,57.27777777777778,57.5,-0.08582795589048017,-0.00304444738548848,P2_high_response,F4_KelvinOp
9.0,10,116,0,0.0,0.04720773377516669,-0.04954672224850631,1.0,0.0,59.8,59.25,-0.11035792735620256,0.01126448285918994,P2_high_response,F4_KelvinOp
10.0,11,116,0,0.0,0.05191459712376025,-0.054757300308880534,1.0,0.0,58.18181818181818,57.5,-0.13328323049970178,0.023768629881940707,P2_high_response,F4_KelvinOp
11.0,12,116,0,0.0,0.0566661396467397,-0.060070079139870294,1.0,0.0,60.458333333333336,59.25,-0.15644008633440398,0.03629992805466338,P2_high_response,F4_KelvinOp
12.0,13,116,0,0.0,0.06146249802367528,-0.06548752489298582,1.0,0.0,63.38461538461539,60.0,-0.1768190876814113,0.045844037895439685,P2_high_response,F4_KelvinOp
13.0,15,116,0,0.0,0.07119088389759957,-0.07664748618784104,1.0,0.0,64.63333333333334,60.75,-0.20546154640532785,0.05216657402964578,P2_high_response,F4_KelvinOp
