panel,metric,eval_mode,fold,strategy,budget_factor,is_primary,coverage_upper_bound,target_k,budget,n,disagreement_lambda,worst_source_recall,worst_source_ndcg,worst_source_normalized_utility,minimax_recall_regret,minimax_ndcg_regret,portfolio_size,portfolio_coverage,paired_diff_recall,paired_diff_recall_ci95_low,paired_diff_recall_ci95_high,material_paired_diff_recall,material_paired_diff_recall_ci95_low,material_paired_diff_recall_ci95_high,full_proc_delta_j_recall,full_proc_delta_j_recall_ci95_low,full_proc_delta_j_recall_ci95_high,full_proc_delta_m_recall,full_proc_delta_m_recall_ci95_low,full_proc_delta_m_recall_ci95_high,full_proc_delta_best_recall,full_proc_delta_best_recall_ci95_low,full_proc_delta_best_recall_ci95_high,baseline_strategy,n_test,paired_diff_ndcg,pareto_efficient
P2,F3_Longitudinal,full_panel,,average_percentile,1.0,True,False,20.0,20.0,207.0,,0.4,0.8792089554978246,0.4,0.6,0.12079104450217537,20,0.0966183574879227,0.026737967914438502,-0.0213903743315508,0.0748663101604278,0.35000000000000003,0.09523809523809523,0.45,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,borda_count,1.0,True,False,20.0,20.0,207.0,,0.4,0.8792089554978246,0.4,0.6,0.12079104450217537,20,0.0966183574879227,0.026737967914438502,-0.0213903743315508,0.0748663101604278,0.35000000000000003,0.09523809523809523,0.45,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,maximin_percentile,1.0,True,False,20.0,20.0,207.0,,0.25,0.8525004870569088,0.25,0.75,0.14749951294309116,20,0.0966183574879227,0.026737967914438502,-0.026737967914438502,0.08021390374331551,0.2,0.0,0.35000000000000003,0.2,0.04999999999999999,0.3333333333333333,0.2,0.04999999999999999,0.3333333333333333,0.2,0.04999999999999999,0.3333333333333333,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,intersection_first,1.0,True,False,20.0,20.0,207.0,,0.4,0.8792089554978246,0.4,0.6,0.12079104450217537,20,0.0966183574879227,0.026737967914438502,-0.0213903743315508,0.0748663101604278,0.35000000000000003,0.09523809523809523,0.45,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,balanced_union,1.0,True,False,20.0,20.0,207.0,,0.5,0.865382960077743,0.5,0.5,0.13461703992225704,20,0.0966183574879227,0.0213903743315508,-0.016042780748663103,0.058823529411764705,0.45,0.14285714285714285,0.55,0.45,0.23809523809523808,0.5,0.45,0.23809523809523808,0.5,0.45,0.23809523809523808,0.5,jarvis_only,,,True
P2,F3_Longitudinal,full_panel,,disagreement_abstention,1.0,True,False,20.0,20.0,207.0,0.0,0.4,0.8792089554978246,0.4,0.6,0.12079104450217537,20,0.0966183574879227,0.026737967914438502,-0.0213903743315508,0.0748663101604278,0.35000000000000003,0.09523809523809523,0.45,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,minimax_oracle,1.0,True,False,20.0,20.0,207.0,,0.4,0.8792089554978246,0.4,0.6,0.12079104450217537,20,0.0966183574879227,0.026737967914438502,-0.0213903743315508,0.0748663101604278,0.35000000000000003,0.09523809523809523,0.45,0.35000000000000003,0.25,0.47619047619047616,0.35000000000000003,0.25,0.47619047619047616,0.35000000000000003,0.25,0.47619047619047616,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,jarvis_only,1.5,False,False,20.0,30.0,207.0,,0.05,0.5720476172515641,0.05,0.95,0.42795238274843594,30,0.14492753623188406,-0.0374331550802139,-0.10695187165775401,0.03208556149732621,-0.05,-0.19999999999999998,0.09523809523809523,0.0,0.0,0.0,-0.05,-0.19047619047619047,0.15000000000000002,-0.05,-0.19047619047619047,0.0,mp_only,,,False
P2,F3_Longitudinal,full_panel,,mp_only,1.5,False,False,20.0,30.0,207.0,,0.1,0.6807241919587893,0.1,0.9,0.3192758080412107,30,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.15000000000000002,0.19047619047619047,0.0,0.0,0.0,0.0,-0.15000000000000002,0.0,mp_only,,,False
P2,F3_Longitudinal,full_panel,,average_percentile,1.5,False,False,20.0,30.0,207.0,,0.5,0.8537831929871946,0.5,0.5,0.14621680701280537,30,0.14492753623188406,0.0053475935828877,-0.0427807486631016,0.053475935828877004,0.4,0.14285714285714285,0.5789473684210527,0.45,0.14285714285714285,0.5714285714285714,0.4,0.15789473684210525,0.5263157894736842,0.4,0.1298054919908467,0.5238095238095238,mp_only,,,False
P2,F3_Longitudinal,full_panel,,borda_count,1.5,False,False,20.0,30.0,207.0,,0.5,0.8537831929871946,0.5,0.5,0.14621680701280537,30,0.14492753623188406,0.0053475935828877,-0.0427807486631016,0.053475935828877004,0.4,0.14285714285714285,0.5789473684210527,0.45,0.14285714285714285,0.5714285714285714,0.4,0.15789473684210525,0.5263157894736842,0.4,0.1298054919908467,0.5238095238095238,mp_only,,,False
P2,F3_Longitudinal,full_panel,,maximin_percentile,1.5,False,False,20.0,30.0,207.0,,0.35,0.8496984088121388,0.35,0.65,0.15030159118786124,30,0.14492753623188406,0.0053475935828877,-0.053475935828877004,0.058823529411764705,0.24999999999999997,0.047619047619047616,0.4,0.3,0.04994047619047618,0.42857142857142855,0.24999999999999997,0.05,0.4,0.24999999999999997,0.04431818181818187,0.4,mp_only,,,False
P2,F3_Longitudinal,full_panel,,intersection_first,1.5,False,False,20.0,30.0,207.0,,0.5,0.8537831929871946,0.5,0.5,0.14621680701280537,30,0.14492753623188406,0.0053475935828877,-0.0427807486631016,0.053475935828877004,0.4,0.14285714285714285,0.5789473684210527,0.45,0.14285714285714285,0.5714285714285714,0.4,0.15789473684210525,0.5263157894736842,0.4,0.1298054919908467,0.5238095238095238,mp_only,,,False
P2,F3_Longitudinal,full_panel,,balanced_union,1.5,False,False,20.0,30.0,207.0,,0.7,0.8363928049538123,0.7,0.30000000000000004,0.1636071950461877,30,0.14492753623188406,0.0053475935828877,-0.0481283422459893,0.058823529411764705,0.6,0.23809523809523808,0.75,0.6499999999999999,0.4210526315789474,0.75,0.6,0.42857142857142855,0.7142857142857143,0.6,0.39999999999999997,0.7142857142857142,mp_only,,,True
P2,F3_Longitudinal,full_panel,,disagreement_abstention,1.5,False,False,20.0,30.0,207.0,0.0,0.5,0.8537831929871946,0.5,0.5,0.14621680701280537,30,0.14492753623188406,0.0053475935828877,-0.0427807486631016,0.053475935828877004,0.4,0.14285714285714285,0.5789473684210527,0.45,0.14285714285714285,0.5714285714285714,0.4,0.15789473684210525,0.5263157894736842,0.4,0.1298054919908467,0.5238095238095238,mp_only,,,False
P2,F3_Longitudinal,full_panel,,minimax_oracle,1.5,False,False,20.0,30.0,207.0,,0.6,0.8698216080069556,0.6,0.4,0.13017839199304437,30,0.14492753623188406,0.0053475935828877,-0.0481283422459893,0.053475935828877004,0.5,0.19025974025974027,0.6190476190476191,0.5499999999999999,0.30000000000000004,0.65,0.5,0.33295454545454545,0.6190476190476191,0.5,0.3,0.6,mp_only,,,False
P2,F3_Longitudinal,full_panel,,jarvis_only,2.0,False,False,20.0,40.0,207.0,,0.15,0.5649735692280732,0.15,0.85,0.4350264307719268,40,0.1932367149758454,-0.0427807486631016,-0.11764705882352941,0.03208556149732621,-0.05000000000000002,-0.2857142857142857,0.15000000000000002,0.0,0.0,0.0,-0.05000000000000002,-0.25,0.24999999999999997,-0.05000000000000002,-0.25,0.0,mp_only,,,False
P2,F3_Longitudinal,full_panel,,mp_only,2.0,False,False,20.0,40.0,207.0,,0.2,0.6965669821733247,0.2,0.8,0.3034330178266753,40,0.1932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000002,-0.24999999999999997,0.25,0.0,0.0,0.0,0.0,-0.24999999999999997,0.0,mp_only,,,False
P2,F3_Longitudinal,full_panel,,average_percentile,2.0,False,False,20.0,40.0,207.0,,0.55,0.8474567623255436,0.55,0.44999999999999996,0.15254323767445643,40,0.1932367149758454,0.0,-0.053475935828877004,0.0481283422459893,0.35000000000000003,0.13636363636363635,0.55,0.4,0.10000000000000003,0.6499999999999999,0.35000000000000003,0.15000000000000002,0.55,0.35000000000000003,0.09999999999999998,0.5499999999999999,mp_only,,,False
P2,F3_Longitudinal,full_panel,,borda_count,2.0,False,False,20.0,40.0,207.0,,0.55,0.8474567623255436,0.55,0.44999999999999996,0.15254323767445643,40,0.1932367149758454,0.0,-0.053475935828877004,0.0481283422459893,0.35000000000000003,0.13636363636363635,0.55,0.4,0.10000000000000003,0.6499999999999999,0.35000000000000003,0.15769736842105259,0.55,0.35000000000000003,0.09999999999999998,0.5499999999999999,mp_only,,,False
P2,F3_Longitudinal,full_panel,,maximin_percentile,2.0,False,False,20.0,40.0,207.0,,0.45,0.8589974475244809,0.45,0.55,0.14100255247551907,40,0.1932367149758454,0.0053475935828877,-0.053475935828877004,0.06417112299465241,0.25,-0.04999999999999999,0.4212406015037584,0.30000000000000004,0.0,0.4761904761904762,0.25,0.047619047619047616,0.42105263157894735,0.25,-0.04999999999999999,0.3915217391304336,mp_only,,,False
P2,F3_Longitudinal,full_panel,,intersection_first,2.0,False,False,20.0,40.0,207.0,,0.55,0.8474567623255436,0.55,0.44999999999999996,0.15254323767445643,40,0.1932367149758454,0.0,-0.053475935828877004,0.0481283422459893,0.35000000000000003,0.13636363636363635,0.55,0.4,0.10000000000000003,0.6499999999999999,0.35000000000000003,0.15000000000000002,0.55,0.35000000000000003,0.09999999999999998,0.5499999999999999,mp_only,,,False
P2,F3_Longitudinal,full_panel,,balanced_union,2.0,False,True,20.0,40.0,207.0,,1.0,0.8296508265788742,1.0,0.0,0.17034917342112577,40,0.1932367149758454,-0.0213903743315508,-0.06951871657754011,0.03208556149732621,0.8,0.3157894736842105,0.9523809523809523,0.85,0.6,1.0,0.8,0.6190476190476191,1.0,0.8,0.5789473684210527,0.9523809523809523,mp_only,,,True
P2,F3_Longitudinal,full_panel,,disagreement_abstention,2.0,False,False,20.0,40.0,207.0,0.0,0.55,0.8474567623255436,0.55,0.44999999999999996,0.15254323767445643,40,0.1932367149758454,0.0,-0.053475935828877004,0.0481283422459893,0.35000000000000003,0.13636363636363635,0.55,0.4,0.10000000000000003,0.6499999999999999,0.35000000000000003,0.15000000000000002,0.55,0.35000000000000003,0.09999999999999998,0.5499999999999999,mp_only,,,False
P2,F3_Longitudinal,full_panel,,minimax_oracle,2.0,False,False,20.0,40.0,207.0,,0.7,0.8665143221177103,0.7,0.30000000000000004,0.1334856778822897,40,0.1932367149758454,0.0053475935828877,-0.0481283422459893,0.058823529411764705,0.49999999999999994,0.19047619047619047,0.6499999999999999,0.5499999999999999,0.29999999999999993,0.75,0.49999999999999994,0.3157894736842105,0.7002083333333322,0.49999999999999994,0.2631578947368421,0.6666666666666666,mp_only,,,False
P2,F4_KelvinOp,full_panel,,jarvis_only,1.0,True,False,20.0,20.0,207.0,,0.05,0.5780946017947074,0.05,0.95,0.4219053982052926,20,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,mp_only,1.0,True,False,20.0,20.0,207.0,,0.05,0.6648158407850389,0.05,0.95,0.33518415921496114,20,0.0966183574879227,0.0213903743315508,-0.0374331550802139,0.08021390374331551,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,average_percentile,1.0,True,False,20.0,20.0,207.0,,0.4,0.8834521564316441,0.4,0.6,0.1165478435683559,20,0.0966183574879227,0.0213903743315508,-0.0213903743315508,0.06430481283422387,0.35000000000000003,0.10526315789473684,0.5238095238095238,0.35000000000000003,0.14285714285714285,0.45,0.35000000000000003,0.14285714285714285,0.45,0.35000000000000003,0.14285714285714285,0.45,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,borda_count,1.0,True,False,20.0,20.0,207.0,,0.4,0.8834521564316441,0.4,0.6,0.1165478435683559,20,0.0966183574879227,0.0213903743315508,-0.0213903743315508,0.06430481283422387,0.35000000000000003,0.10526315789473684,0.5238095238095238,0.35000000000000003,0.14285714285714285,0.42910714285713997,0.35000000000000003,0.14285714285714285,0.42910714285713997,0.35000000000000003,0.14285714285714285,0.42910714285713997,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,maximin_percentile,1.0,True,False,20.0,20.0,207.0,,0.25,0.8612350483430319,0.25,0.75,0.13876495165696812,20,0.0966183574879227,0.0213903743315508,-0.026737967914438502,0.06951871657754011,0.2,0.047619047619047616,0.3684210526315789,0.2,0.04999999999999999,0.35000000000000003,0.2,0.04999999999999999,0.35000000000000003,0.2,0.04999999999999999,0.35000000000000003,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,intersection_first,1.0,True,False,20.0,20.0,207.0,,0.4,0.8834521564316441,0.4,0.6,0.1165478435683559,20,0.0966183574879227,0.0213903743315508,-0.0213903743315508,0.06430481283422387,0.35000000000000003,0.10526315789473684,0.5238095238095238,0.35000000000000003,0.14285714285714285,0.45,0.35000000000000003,0.14285714285714285,0.45,0.35000000000000003,0.14285714285714285,0.45,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,balanced_union,1.0,True,False,20.0,20.0,207.0,,0.45,0.8716214193436623,0.45,0.55,0.12837858065633767,20,0.0966183574879227,0.0213903743315508,-0.0213903743315508,0.06417112299465241,0.4,0.14285714285714285,0.5714285714285714,0.4,0.23809523809523808,0.5,0.4,0.23809523809523808,0.5,0.4,0.23809523809523808,0.5,jarvis_only,,,True
P2,F4_KelvinOp,full_panel,,disagreement_abstention,1.0,True,False,20.0,20.0,207.0,0.0,0.4,0.8834521564316441,0.4,0.6,0.1165478435683559,20,0.0966183574879227,0.0213903743315508,-0.0213903743315508,0.06430481283422387,0.35000000000000003,0.10526315789473684,0.5238095238095238,0.35000000000000003,0.14285714285714285,0.45,0.35000000000000003,0.14285714285714285,0.45,0.35000000000000003,0.14285714285714285,0.45,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,minimax_oracle,1.0,True,False,20.0,20.0,207.0,,0.45,0.8904817075237795,0.45,0.55,0.10951829247622047,20,0.0966183574879227,0.0213903743315508,-0.016042780748663103,0.06417112299465241,0.4,0.14285714285714285,0.55,0.4,0.2857142857142857,0.47624223602484445,0.4,0.2857142857142857,0.47624223602484445,0.4,0.2857142857142857,0.47624223602484445,jarvis_only,,,True
P2,F4_KelvinOp,full_panel,,jarvis_only,1.5,False,False,20.0,30.0,207.0,,0.05,0.539478612008908,0.05,0.95,0.460521387991092,30,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000000000000002,0.25,0.0,-0.15000000000000002,0.0,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,mp_only,1.5,False,False,20.0,30.0,207.0,,0.05,0.6782803931848653,0.05,0.95,0.3217196068151347,30,0.14492753623188406,0.0374331550802139,-0.03208556149732621,0.10695187165775401,0.0,0.0,0.19999999999999998,0.0,-0.25,0.15000000000000002,0.0,0.0,0.0,0.0,-0.25,0.0,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,average_percentile,1.5,False,False,20.0,30.0,207.0,,0.45,0.8688462212691458,0.45,0.55,0.1311537787308542,30,0.14492753623188406,0.0427807486631016,-0.0106951871657754,0.0962566844919786,0.4,0.18181818181818182,0.6,0.4,0.050000000000000044,0.55,0.4,0.18181818181818182,0.5263157894736843,0.4,0.050000000000000044,0.5238095238095237,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,borda_count,1.5,False,False,20.0,30.0,207.0,,0.45,0.8688462212691458,0.45,0.55,0.1311537787308542,30,0.14492753623188406,0.0427807486631016,-0.0106951871657754,0.0962566844919786,0.4,0.18181818181818182,0.6,0.4,0.050000000000000044,0.55,0.4,0.18181818181818182,0.5263157894736843,0.4,0.050000000000000044,0.5238095238095237,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,maximin_percentile,1.5,False,False,20.0,30.0,207.0,,0.45,0.8704823902071889,0.45,0.55,0.12951760979281113,30,0.14492753623188406,0.0374331550802139,-0.016042780748663103,0.09090909090909091,0.4,0.15,0.55,0.4,-0.05000000000000002,0.47619047619047616,0.4,0.09523809523809523,0.45,0.4,-0.05000000000000002,0.4285714285714286,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,intersection_first,1.5,False,False,20.0,30.0,207.0,,0.45,0.8688462212691458,0.45,0.55,0.1311537787308542,30,0.14492753623188406,0.0427807486631016,-0.0106951871657754,0.0962566844919786,0.4,0.18181818181818182,0.6,0.4,0.050000000000000044,0.55,0.4,0.18181818181818182,0.5263157894736843,0.4,0.050000000000000044,0.5238095238095237,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,balanced_union,1.5,False,False,20.0,30.0,207.0,,0.7,0.852162544324516,0.7,0.30000000000000004,0.147837455675484,30,0.14492753623188406,0.0374331550802139,-0.0106951871657754,0.0855614973262032,0.6499999999999999,0.3,0.8,0.6499999999999999,0.30000000000000004,0.7142857142857143,0.6499999999999999,0.4,0.7142857142857142,0.6499999999999999,0.30000000000000004,0.7000000000000001,jarvis_only,,,True
P2,F4_KelvinOp,full_panel,,disagreement_abstention,1.5,False,False,20.0,30.0,207.0,0.0,0.45,0.8688462212691458,0.45,0.55,0.1311537787308542,30,0.14492753623188406,0.0427807486631016,-0.0106951871657754,0.0962566844919786,0.4,0.18181818181818182,0.6,0.4,0.050000000000000044,0.55,0.4,0.18181818181818182,0.5263157894736843,0.4,0.050000000000000044,0.5238095238095237,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,minimax_oracle,1.5,False,False,20.0,30.0,207.0,,0.55,0.8868021067428131,0.55,0.44999999999999996,0.11319789325718688,30,0.14492753623188406,0.0427807486631016,-0.0053475935828877,0.0962566844919786,0.5,0.22727272727272724,0.65,0.5,0.25,0.65,0.5,0.31578947368421056,0.6499999999999999,0.5,0.25,0.6190476190476191,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,jarvis_only,2.0,False,False,20.0,40.0,207.0,,0.2,0.5815687048129013,0.2,0.8,0.41843129518709865,40,0.1932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19047619047619047,0.3333333333333333,0.0,-0.19047619047619047,0.0,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,mp_only,2.0,False,False,20.0,40.0,207.0,,0.2,0.7283411020959812,0.2,0.8,0.27165889790401876,40,0.1932367149758454,0.0427807486631016,-0.03208556149732621,0.11229946524064172,0.0,-0.23809523809523808,0.25,0.0,-0.3333333333333333,0.19047619047619047,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,average_percentile,2.0,False,False,20.0,40.0,207.0,,0.55,0.86312864887999,0.55,0.44999999999999996,0.13687135112001003,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10695187165775401,0.35000000000000003,0.047619047619047616,0.6,0.35000000000000003,0.0,0.6,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.35000000000000003,0.0,0.5,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,borda_count,2.0,False,False,20.0,40.0,207.0,,0.55,0.86312864887999,0.55,0.44999999999999996,0.13687135112001003,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10695187165775401,0.35000000000000003,0.047619047619047616,0.6,0.35000000000000003,0.0,0.6,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.35000000000000003,0.0,0.5,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,maximin_percentile,2.0,False,False,20.0,40.0,207.0,,0.45,0.8559236087504258,0.45,0.55,0.14407639124957416,40,0.1932367149758454,0.0427807486631016,-0.0213903743315508,0.10695187165775401,0.25,-0.047619047619047616,0.45,0.25,-0.10000000000000003,0.4761904761904762,0.25,0.05263157894736842,0.45000000000000007,0.25,-0.10000000000000003,0.4,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,intersection_first,2.0,False,False,20.0,40.0,207.0,,0.55,0.86312864887999,0.55,0.44999999999999996,0.13687135112001003,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10695187165775401,0.35000000000000003,0.047619047619047616,0.6,0.35000000000000003,0.0,0.6,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.35000000000000003,0.0,0.5,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,balanced_union,2.0,False,True,20.0,40.0,207.0,,1.0,0.8273052529409107,1.0,0.0,0.17269474705908927,40,0.1932367149758454,0.0213903743315508,-0.03208556149732621,0.0748663101604278,0.8,0.25,0.9047619047619048,0.8,0.5263157894736843,1.0,0.8,0.631578947368421,1.0,0.8,0.5262531328320803,0.9130434782608696,jarvis_only,,,True
P2,F4_KelvinOp,full_panel,,disagreement_abstention,2.0,False,False,20.0,40.0,207.0,0.0,0.55,0.86312864887999,0.55,0.44999999999999996,0.13687135112001003,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10695187165775401,0.35000000000000003,0.047619047619047616,0.6,0.35000000000000003,0.0,0.6,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.35000000000000003,0.0,0.5,jarvis_only,,,False
P2,F4_KelvinOp,full_panel,,minimax_oracle,2.0,False,False,20.0,40.0,207.0,,0.65,0.8728195854440841,0.65,0.35,0.1271804145559159,40,0.1932367149758454,0.0374331550802139,-0.0213903743315508,0.0962566844919786,0.45,0.09523809523809523,0.6190476190476191,0.45,0.20000000000000007,0.7142857142857143,0.45,0.3157894736842105,0.7000000000000001,0.45,0.20000000000000007,0.65,jarvis_only,,,False
